Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,194.5,-752249.3125,-12855.57031,25397.53906,-12898.55664,-39618.70313
,,,,,,194.75,-764460.9375,-12570.44531,24957.98438,-12589.44336,-40116.60938
,,,,,,195,-774872.5625,-12349.32031,24585.42969,-12346.33008,-40549.51563
,,,,,,195.25,-783828.1875,-12210.19336,24271.87305,-12190.21484,-40916.42578
,,,,,,195.5,-791143.8125,-12130.06836,24013.31836,-12103.10156,-41226.33594
,,,,,,195.75,-796619.4375,-12044.94336,23796.76172,-12004.98828,-41536.24219
,,,,,,196,-800567.0625,-11946.81641,23618.20703,-11876.87305,-41893.14844
,,,,,,196.25,-803362.6875,-11861.69141,23493.65234,-11780.75977,-42255.05859
,,,,,,196.5,-805182.3125,-11782.56641,23446.0957,-11726.64453,-42561.46484
,,,,,,196.75,-806049.9375,-11709.43945,23452.54102,-11673.53125,-42802.375
,,,,,,197,-805925.5625,-11645.31445,23443.98633,-11610.41797,-42996.28125
,,,,,,197.25,-804793.1875,-11585.18945,23399.42969,-11555.30273,-43165.6875
,,,,,,197.5,-802284.8125,-11537.0625,23372.875,-11528.18945,-43309.59766
,,,,,,197.75,-797888.4375,-11522.9375,23396.31836,-11537.07422,-43409.00391
,,,,,,198,-791668.0625,-11548.8125,23432.76367,-11575.96094,-43470.41406
,,,,,,198.25,-783967.6875,-11598.68555,23460.20898,-11632.84766,-43514.82031
,,,,,,198.5,-774899.3125,-11655.56055,23517.65234,-11698.73242,-43538.22656
,,,,,,198.75,-764510.9375,-11710.43555,23636.09766,-11761.61914,-43525.13672
,,,,,,199,-752794.5625,-11772.30859,23806.54297,-11823.50391,-43461.04688
,,,,,,199.25,-739670.1875,-11893.18359,23989.98633,-11927.39063,-43350.95313
,,,,,,199.5,-725289.8125,-12086.05859,24148.43164,-12086.27734,-43232.35938
,,,,,,199.75,-710021.4375,-12301.93164,24285.875,-12271.16211,-43126.76563
,,,,,,200,-694217.125,-12529.80664,24399.32031,-12489.04883,-43024.67578
,,,,,,200.25,-678140.75,-12808.68164,24492.76563,-12782.93359,-42916.08594
,,,,,,200.5,-661608.375,-13136.55469,24618.20898,-13136.82031,-42793.99219
,,,,,,200.75,-644516,-13450.42969,24798.6543,-13463.70703,-42682.39844
,,,,,,201,-627367.625,-13704.30273,24961.09961,-13707.5918,-42661.30469
,,,,,,201.25,-610411.25,-13937.17773,25060.54297,-13927.47852,-42749.21484
,,,,,,201.5,-593502.875,-14203.05273,25146.98828,-14194.36328,-42875.625
,,,,,,201.75,-576562.5,-14453.92578,25233.43164,-14453.25,-43040.03125
,,,,,,202,-559702.125,-14637.80078,25298.87695,-14637.13672,-43275.4375
,,,,,,202.25,-543233.75,-14790.67578,25348.32227,-14774.02148,-43547.34375
,,,,,,202.5,-527333.375,-14951.54883,25386.76563,-14917.9082,-43836.25391
,,,,,,202.75,-511793,-15111.42383,25455.21094,-15075.79297,-44133.16406
,,,,,,203,-497028.625,-15246.29883,25606.65625,-15224.67969,-44402.57031
,,,,,,203.25,-483872.25,-15394.17188,25825.09961,-15382.56641,-44625.97656
,,,,,,203.5,-472251.875,-15590.04688,26038.54492,-15565.45117,-44810.38281
,,,,,,203.75,-462279.5,-15739.92188,26159.98828,-15684.33789,-45019.79297
,,,,,,204,-454683.125,-15756.79492,26163.43359,-15680.22461,-45292.70313
,,,,,,204.25,-449430.75,-15698.66992,26101.87891,-15619.10938,-45558.60938
,,,,,,204.5,-446034.375,-15623.54492,26058.32227,-15559.99609,-45751.51563
,,,,,,204.75,-444174,-15551.41797,26088.76758,-15509.88086,-45867.92188
,,,,,,205,-443761.625,-15497.29297,26170.21289,-15469.76758,-45918.83203
,,,,,,205.25,-444893.25,-15457.16797,26264.65625,-15430.6543,-45926.74219
,,,,,,205.5,-447568.875,-15417.04102,26350.10156,-15395.53906,-45912.14844
,,,,,,205.75,-451964.5,-15375.91602,26424.54492,-15364.42578,-45859.55469
,,,,,,206,-458504.1563,-15348.79102,26487.99023,-15342.31055,-45783.96094
,,,,,,206.25,-467203.7813,-15360.66406,26492.43555,-15359.19727,-45745.87109
,,,,,,206.5,-477847.4063,-15418.53906,26421.87891,-15426.08398,-45743.78125
,,,,,,206.75,-490315.0313,-15482.41406,26321.32422,-15486.96875,-45752.1875
,,,,,,207,-504094.6563,-15530.28711,26228.76953,-15514.85547,-45766.09375
,,,,,,207.25,-518682.2813,-15594.16211,26166.21289,-15569.74023,-45738.5
,,,,,,207.5,-533957.875,-15696.03711,26142.6582,-15671.62695,-45635.91016
,,,,,,207.75,-549777.5625,-15775.91016,26117.10156,-15748.51367,-45521.32031
,,,,,,208,-566029.1875,-15767.78516,26040.54688,-15739.39844,-45465.72656
,,,,,,208.25,-582464.8125,-15689.6582,25938.99219,-15672.28516,-45432.63281
,,,,,,208.5,-598412.4375,-15625.5332,25873.43555,-15624.16992,-45341.04297
,,,,,,208.75,-613672.0625,-15657.4082,25848.88086,-15651.05664,-45161.94922
,,,,,,209,-628867.6875,-15796.28125,25841.32617,-15764.94336,-44933.85938
,,,,,,209.25,-644039.3125,-15982.15625,25812.76953,-15932.82813,-44706.26563
,,,,,,209.5,-659018.9375,-16158.03125,25726.21484,-16116.71484,-44473.67188
,,,,,,209.75,-674246.5625,-16322.9043,25612.6582,-16302.59961,-44225.08203
,,,,,,210,-689778.1875,-16483.7793,25543.10352,-16481.48633,-43955.48828
,,,,,,210.25,-705189.8125,-16665.6543,25594.54883,-16674.37305,-43585.89844
,,,,,,210.5,-720353.4375,-16896.52734,25783.99219,-16914.25781,-43059.80469
,,,,,,210.75,-735205.0625,-17187.40234,26017.4375,-17209.14453,-42455.21094
,,,,,,211,-749672.6875,-17526.27734,26230.88281,-17554.0293,-41855.12109
,,,,,,211.25,-763500.3125,-17902.15039,26467.32617,-17921.91602,-41257.53125
,,,,,,211.5,-775975.9375,-18314.02539,26741.77148,-18299.80273,-40636.9375
,,,,,,211.75,-786723.5625,-18764.90039,27019.21484,-18713.6875,-39975.34375
,,,,,,212,-795759.1875,-19286.77344,27325.66016,-19218.57422,-39275.25
,,,,,,212.25,-802978.8125,-19901.64844,27696.10547,-19839.45898,-38552.66016
,,,,,,212.5,-808614.4375,-20586.52344,28114.54883,-20552.3457,-37837.07031
,,,,,,212.75,-812962.125,-21310.39844,28580.99414,-21296.23047,-37148.47656
,,,,,,213,-815997.75,-22049.26953,29115.43945,-22027.11719,-36447.38281
,,,,,,213.25,-817793.375,-22819.14453,29721.88281,-22780.00391,-35663.78906
,,,,,,213.5,-818485,-23672.01953,30416.32813,-23634.89063,-34785.69922
,,,,,,213.75,-817944.625,-24647.89453,31235.77148,-24634.77734,-33855.10938
,,,,,,214,-815932.25,-25727.76953,32165.2168,-25737.66016,-32921.51563
,,,,,,214.25,-812223.875,-26814.64453,33135.66406,-26827.54688,-31999.92188
,,,,,,214.5,-806907.5,-27821.51563,34082.10547,-27818.43359,-31051.83008
,,,,,,214.75,-800335.125,-28751.39063,34964.55078,-28726.32031,-30056.23828
,,,,,,215,-792402.75,-29673.26563,35801.99609,-29639.20703,-29055.64453
,,,,,,215.25,-782926.375,-30623.14063,36630.4375,-30608.08984,-28089.05469
,,,,,,215.5,-772202,-31547.01563,37422.88281,-31558.97656,-27196.96094
,,,,,,215.75,-760333.625,-32394.89063,38136.32813,-32408.86328,-26421.87109
,,,,,,216,-747161.25,-33191.76172,38776.77344,-33175.75,-25740.27734
,,,,,,216.25,-732788.875,-33961.63672,39408.21875,-33921.63672,-25073.18359
,,,,,,216.5,-717368.5,-34748.51172,40119.66406,-34708.51953,-24364.09375
,,,,,,216.75,-701180.125,-35549.38672,40900.10547,-35510.40625,-23632
,,,,,,217,-684647.75,-36262.26172,41611.55078,-36220.29297,-22962.41016
,,,,,,217.25,-667699.375,-36810.13672,42173.99609,-36771.17969,-22418.81641
,,,,,,217.5,-650519,-37191.00781,42623.44141,-37155.06641,-22006.22266
,,,,,,217.75,-633650.625,-37447.88281,43026.88672,-37417.94922,-21699.63281
,,,,,,218,-616958.25,-37654.75781,43428.33203,-37629.83594,-21470.53906
,,,,,,218.25,-599905.875,-37868.63281,43801.77344,-37844.72266,-21315.44922
,,,,,,218.5,-582485.5,-38101.50781,44094.21875,-38081.60938,-21241.35547
,,,,,,218.75,-565041.125,-38340.37891,44324.66406,-38334.49609,-21214.76563
,,,,,,219,-547932.75,-38508.25391,44543.10938,-38527.37891,-21219.17188
,,,,,,219.25,-531336.375,-38554.12891,44750.55469,-38586.26563,-21289.57813
,,,,,,219.5,-515340.0313,-38543.00391,44936.99609,-38545.15234,-21428.48828
,,,,,,219.75,-500527.6563,-38522.87891,45082.44141,-38475.03906,-21605.39453
,,,,,,220,-487347.2813,-38450.75391,45163.88672,-38384.92578,-21843.30469
,,,,,,220.25,-475686.9063,-38279.625,45149.33203,-38233.80859,-22181.21094
,,,,,,220.5,-465858.5313,-38023.5,45001.77734,-37989.69531,-22610.61719
,,,,,,220.75,-458150.1563,-37712.375,44733.21875,-37679.58203,-23109.52734
,,,,,,221,-452409.8125,-37331.25,44373.66406,-37299.46875,-23671.93359
,,,,,,221.25,-448605.4375,-36870.125,43965.10938,-36830.35547,-24286.34375
,,,,,,221.5,-446737.0625,-36392,43578.55469,-36350.23828,-24894.75
,,,,,,221.75,-446700.6875,-35959.87109,43211,-35923.125,-25441.65625
,,,,,,222,-448256.3125,-35552.74609,42784.44531,-35526.01172,-25917.56641
,,,,,,222.25,-451339.9375,-35142.62109,42268.88672,-35132.89844,-26349.47266
,,,,,,222.5,-456367.5625,-34737.49609,41699.33203,-34738.78516,-26804.38281
,,,,,,222.75,-463579.1875,-34338.37109,41106.77734,-34336.66797,-27342.28906
,,,,,,223,-472614.8125,-33941.24609,40510.22266,-33935.55469,-27931.19531
,,,,,,223.25,-483282.4375,-33564.11719,39959.66797,-33549.44141,-28496.60547
,,,,,,223.5,-495838.0625,-33200.99219,39490.10938,-33169.32813,-29048.51172
,,,,,,223.75,-510097.6875,-32837.86719,39083.55469,-32785.21484,-29677.92188
,,,,,,224,-525221.3125,-32474.74219,38710,-32400.09766,-30436.82813
,,,,,,224.25,-540488.9375,-32100.61719,38340.44531,-32010.98438,-31285.73633
,,,,,,224.5,-555868.5625,-31731.49219,37980.89063,-31645.87109,-32093.64453
,,,,,,224.75,-571672.1875,-31409.36328,37671.33594,-31355.75781,-32743.55273
,,,,,,225,-587771.8125,-31119.23828,37423.78125,-31106.64453,-33253.46094
,,,,,,225.25,-603575.4375,-30836.11328,37255.22266,-30838.52734,-33683.86719
,,,,,,225.5,-619115.0625,-30563.98828,37165.66797,-30562.41406,-34045.27344
,,,,,,225.75,-634686.6875,-30325.86328,37134.10938,-30315.30078,-34366.18359
,,,,,,226,-650018.3125,-30126.73438,37152.55469,-30107.1875,-34704.59375
,,,,,,226.25,-665101.9375,-29907.60938,37201,-29886.07422,-35087
,,,,,,226.5,-680337.5625,-29637.48438,37275.44531,-29614.96094,-35481.40625
,,,,,,226.75,-695797.25,-29353.35938,37369.89063,-29338.84375,-35866.8125
,,,,,,227,-711208.875,-29093.23438,37419.33594,-29098.73047,-36266.72266
,,,,,,227.25,-726420.5,-28876.10938,37421.78125,-28896.61719,-36674.63281
,,,,,,227.5,-741288.125,-28693.98047,37458.22656,-28718.50391,-37043.03906
,,,,,,227.75,-755563.75,-28530.85547,37557.66797,-28557.39063,-37349.44531
,,,,,,228,-768559.375,-28386.73047,37683.11328,-28406.27344,-37583.85156
,,,,,,228.25,-779819,-28244.60547,37780.55859,-28254.16016,-37744.76172
,,,,,,228.5,-789638.625,-28090.48047,37790,-28101.04688,-37849.17188
,,,,,,228.75,-798066.25,-27961.35547,37726.44531,-27972.93359,-37884.07813
,,,,,,229,-804701.875,-27882.22656,37636.89063,-27887.82031,-37858.48438
,,,,,,229.25,-809601.5,-27836.10156,37513.33594,-27828.70313,-37846.39063
,,,,,,229.5,-813173.125,-27807.97656,37351.78125,-27789.58984,-37893.80078
,,,,,,229.75,-815640.75,-27788.85156,37161.22656,-27755.47656,-37983.71094
,,,,,,230,-817036.375,-27771.72656,36922.67188,-27730.36328,-38072.11719
,,,,,,230.25,-817296,-27778.60156,36627.11719,-27750.25,-38126.02344
,,,,,,230.5,-816139.625,-27821.47266,36285.55859,-27812.13281,-38148.92969
,,,,,,230.75,-813231.25,-27857.34766,35890.00391,-27852.01953,-38158.83984
,,,,,,231,-808530.875,-27863.22266,35453.44922,-27840.90625,-38139.25
,,,,,,231.25,-802566.5,-27876.09766,35026.89063,-27841.79297,-38045.15625
,,,,,,231.5,-795658.125,-27961.97266,34654.33594,-27939.67969,-37857.0625
,,,,,,231.75,-787357.75,-28147.84766,34363.78125,-28134.5625,-37629.47266
,,,,,,232,-777241.375,-28387.71875,34140.22656,-28358.44922,-37447.37891
,,,,,,232.25,-765549,-28626.59375,33922.67188,-28587.33594,-37327.78906
,,,,,,232.5,-752760.625,-28858.46875,33704.11719,-28824.22266,-37199.19531
,,,,,,232.75,-739076.25,-29077.34375,33526.5625,-29043.10938,-37015.60156
,,,,,,233,-724423.875,-29243.21875,33370.00781,-29207.99219,-36836.01172
,,,,,,233.25,-708787.5,-29343.08984,33196.44922,-29309.87891,-36711.41797
,,,,,,233.5,-692711.1875,-29405.96484,32995.89453,-29360.76563,-36619.82813
,,,,,,233.75,-676658.8125,-29426.83984,32756.33789,-29370.65234,-36540.23438
,,,,,,234,-660462.4375,-29422.71484,32519.7832,-29378.53906,-36417.14063
,,,,,,234.25,-644226.0625,-29470.58984,32337.22852,-29443.42188,-36185.55078
,,,,,,234.5,-627997.6875,-29565.46484,32195.67188,-29544.30859,-35904.96094
,,,,,,234.75,-611257.3125,-29616.33594,32059.11719,-29597.19531,-35674.36719
,,,,,,235,-593924.9375,-29594.21094,31891.5625,-29571.08203,-35506.27344
,,,,,,235.25,-576272.5625,-29506.08594,31658.00586,-29489.96875,-35400.67969
,,,,,,235.5,-558540.1875,-29333.96094,31360.45117,-29341.85156,-35375.58984
,,,,,,235.75,-541119.8125,-29053.83594,31005.89453,-29075.73828,-35461.5
,,,,,,236,-524259.4375,-28665.71094,30545.33984,-28670.625,-35695.40625
,,,,,,236.25,-508391.0625,-28212.58203,29956.78516,-28186.51172,-36018.8125
,,,,,,236.5,-494474.6875,-27755.45703,29280.22852,-27716.39844,-36310.71875
,,,,,,236.75,-482678.3125,-27309.33203,28587.67383,-27273.28125,-36531.12891
,,,,,,237,-472529.9375,-26853.20703,27936.11914,-26821.16797,-36724.53906
,,,,,,237.25,-464269.5625,-26381.08203,27313.5625,-26344.05469,-36943.44531
,,,,,,237.5,-458041.1875,-25889.95703,26684.00781,-25836.94141,-37214.35156
,,,,,,237.75,-453508.8125,-25388.82813,26055.45117,-25317.82813,-37518.75781
,,,,,,238,-450456.4375,-24912.70313,25461.89648,-24845.71094,-37820.66797
,,,,,,238.25,-448780.0625,-24500.57813,24933.3418,-24463.59766,-38101.07813
,,,,,,238.5,-448543.6875,-24201.45313,24515.78516,-24190.48438,-38364.48438
,,,,,,238.75,-449907.3125,-23991.32813,24212.23047,-23982.37109,-38658.89063
,,,,,,239,-452958.9375,-23766.20313,23946.67383,-23738.25781,-39036.29688
,,,,,,239.25,-458162.5938,-23506.07422,23687.11914,-23452.14063,-39460.20703
,,,,,,239.5,-465822.2188,-23262.94922,23467.56445,-23208.02734,-39868.61719
,,,,,,239.75,-475553.8438,-23025.82422,23288.00781,-22989.91406,-40275.02344
,,,,,,240,-486813.4688,-22783.69922,23132.45313,-22764.80078,-40682.92969
,,,,,,240.25,-499353.0938,-22629.57422,23045.89844,-22616.6875,-41012.83594
,,,,,,240.5,-513044.7188,-22633.44531,23090.3418,-22620.57031,-41195.24609
,,,,,,240.75,-527744.375,-22743.32031,23307.78711,-22725.45703,-41255.65625
,,,,,,241,-543324,-22877.19531,23690.23047,-22857.34375,-41258.0625
,,,,,,241.25,-559631.625,-23047.07031,24192.67578,-23031.23047,-41211.46875
,,,,,,241.5,-576403.25,-23333.94531,24829.12109,-23313.11719,-41063.875
,,,,,,241.75,-593110.875,-23754.82031,25604.56445,-23714,-40798.28516
,,,,,,242,-609402.5,-24209.69141,26450.00977,-24161.88672,-40426.19531
,,,,,,242.25,-625718.125,-24628.56641,27288.45508,-24593.77344,-39960.60156
,,,,,,242.5,-642265.75,-25001.44141,28088.89844,-24976.66016,-39455.00781
,,,,,,242.75,-658629.375,-25307.31641,28863.34375,-25295.54688,-38962.41797
,,,,,,243,-674713,-25567.19141,29658.78711,-25580.42969,-38483.82422
,,,,,,243.25,-690596.625,-25853.06641,30525.23242,-25867.31641,-38002.23438
,,,,,,243.5,-706240.25,-26175.9375,31436.67773,-26163.20313,-37527.14063
,,,,,,243.75,-721795.875,-26504.8125,32346.12109,-26469.08984,-37057.04688
,,,,,,244,-737239.5,-26838.6875,33224.56641,-26794.97656,-36540.95703
,,,,,,244.25,-752259.125,-27183.5625,34079.01172,-27144.85938,-35962.86328
,,,,,,244.5,-766558.75,-27555.4375,34963.45313,-27536.74609,-35365.27344
,,,,,,244.75,-779498.375,-27976.3125,35887.89844,-27983.63281,-34750.67969
,,,,,,245,-790566,-28421.18359,36791.34375,-28446.51953,-34114.58594
,,,,,,245.25,-799809.625,-28801.05859,37594.78906,-28821.40625,-33528.49609
,,,,,,245.5,-807005.25,-29079.93359,38253.23438,-29067.29297,-33050.90234
,,,,,,245.75,-812128.875,-29350.80859,38807.67969,-29307.17578,-32649.31055
,,,,,,246,-815692.5,-29707.68359,39339.12109,-29655.0625,-32284.71875
,,,,,,246.25,-818128.125,-30116.55859,39868.56641,-30070.94922,-31989.62695
,,,,,,246.5,-819803.75,-30520.42969,40357.01172,-30490.83594,-31824.03516
,,,,,,246.75,-820863.375,-30943.30469,40801.45703,-30936.72266,-31778.94336
,,,,,,247,-821027,-31423.17969,41232.90234,-31447.60547,-31768.84961
,,,,,,247.25,-819918.625,-31911.05469,41613.34766,-31966.49219,-31775.25781
,,,,,,247.5,-817226.3125,-32328.92969,41865.78906,-32390.37891,-31871.16602
,,,,,,247.75,-812773.9375,-32642.80078,41989.23438,-32690.26563,-32098.57422
,,,,,,248,-806729.5625,-32816.67578,42012.67969,-32864.15234,-32464.48242
,,,,,,248.25,-799117.1875,-32853.55078,41937.125,-32917.03516,-32962.39063
,,,,,,248.5,-789784.8125,-32839.42578,41772.57031,-32890.92188,-33525.79688
,,,,,,248.75,-778868.4375,-32823.30078,41551.01172,-32822.80859,-34076.70313
,,,,,,249,-766584.0625,-32746.17578,41311.45703,-32717.69531,-34588.11328
,,,,,,249.25,-752987.6875,-32571.04688,41060.90234,-32554.58203,-35063.52344
,,,,,,249.5,-738383.3125,-32307.92188,40745.34766,-32286.46484,-35528.92969
,,,,,,249.75,-723114.9375,-31938.79688,40325.79297,-31874.35156,-36044.33594
,,,,,,250,-707350.5625,-31437.67188,39788.23438,-31335.23828,-36660.74219
,,,,,,250.25,-691434.1875,-30791.54688,39068.67969,-30689.125,-37400.15234
,,,,,,250.5,-675341.8125,-29998.42188,38132.125,-29926.01172,-38249.5625
,,,,,,250.75,-658873.4375,-29106.29297,37058.57031,-29069.89453,-39131.96875
,,,,,,251,-642469.0625,-28182.16797,35966.01563,-28166.78125,-39955.375
,,,,,,251.25,-626296.6875,-27247.04297,34900.46094,-27225.66797,-40701.28125
,,,,,,251.5,-609876.3125,-26284.91797,33826.90625,-26229.55469,-41422.69141
,,,,,,251.75,-592967.9375,-25283.79297,32711.34766,-25199.44141,-42181.60156
,,,,,,252,-575691.5625,-24280.66797,31609.79297,-24209.32422,-42978.50781
,,,,,,252.25,-558359.1875,-23347.53906,30621.23828,-23318.21094,-43747.41406
,,,,,,252.5,-541370.8125,-22521.41406,29772.68164,-22523.09766,-44442.32031
,,,,,,252.75,-524846.5,-21788.28906,28999.12695,-21803.98438,-45095.23047
,,,,,,253,-509362.0938,-21121.16406,28216.57031,-21138.86914,-45739.64063
,,,,,,253.25,-495693.7188,-20496.03711,27384.01563,-20499.75586,-46390.54688
,,,,,,253.5,-483801.3438,-19893.91211,26524.46094,-19876.64063,-47079.45313
,,,,,,253.75,-473916.9688,-19315.78711,25694.9043,-19280.52734,-47781.36328
,,,,,,254,-466632.625,-18783.66016,24941.34961,-18738.41406,-48430.76953
,,,,,,254.25,-461636.25,-18304.53516,24262.79492,-18264.29883,-49016.17969
,,,,,,254.5,-458391.875,-17834.41016,23571.23828,-17810.18555,-49595.58594
,,,,,,254.75,-456611.5,-17326.2832,22797.68359,-17306.07031,-50240.49219
,,,,,,255,-456023.125,-16810.1582,22007.12695,-16779.95703,-50931.40234
,,,,,,255.25,-456650.75,-16334.0332,21304.57227,-16296.84375,-51572.80859
,,,,,,255.5,-458854.375,-15872.90625,20678.01563,-15830.72852,-52153.71875
,,,,,,255.75,-463074,-15370.78125,20031.46094,-15325.61523,-52735.625
,,,,,,256,-469645.625,-14818.65625,19341.90625,-14774.5,-53332.03125
,,,,,,256.25,-478313.25,-14248.5293,18677.35156,-14214.38672,-53931.44141
,,,,,,256.5,-488604.875,-13698.4043,18094.79492,-13680.27344,-54538.84766
,,,,,,256.75,-500432.5,-13168.2793,17579.24023,-13172.1582,-55131.25781
,,,,,,257,-513628.125,-12631.15234,17098.68359,-12660.04492,-55656.66406
,,,,,,257.25,-527871.75,-12081.02734,16652.12891,-12126.92969,-56073.07031
,,,,,,257.5,-543035.375,-11539.90039,16225.57324,-11582.81641,-56393.98047
,,,,,,257.75,-558823,-10997.77539,15799.01855,-11030.70313,-56694.38672
,,,,,,258,-574794.625,-10443.65039,15401.46289,-10461.58789,-57022.79688
,,,,,,258.25,-590710.25,-9887.523438,15077.90723,-9888.474609,-57361.70313
,,,,,,258.5,-606257.875,-9325.398438,14849.35156,-9321.361328,-57659.60938
,,,,,,258.75,-621549.5,-8756.273438,14692.79688,-8746.246094,-57849.01953
,,,,,,259,-637121.125,-8207.146484,14584.24121,-8187.132813,-57869.92578
,,,,,,259.25,-652684.75,-7724.021484,14523.68555,-7706.017578,-57729.33594
,,,,,,259.5,-667872.375,-7302.896484,14479.12988,-7305.904297,-57528.74219
,,,,,,259.75,-682948,-6917.769531,14422.5752,-6933.791016,-57337.14844
,,,,,,260,-698071.6875,-6600.644531,14390.01953,-6589.675781,-57098.55859
,,,,,,260.25,-713043.3125,-6367.519531,14425.46387,-6320.5625,-56750.96484
,,,,,,260.5,-727734.9375,-6179.392578,14532.9082,-6145.447266,-56318.875
,,,,,,260.75,-741994.5625,-6017.267578,14693.35352,-6026.333984,-55872.78125
,,,,,,261,-755742.1875,-5890.142578,14906.79785,-5917.220703,-55472.69141
,,,,,,261.25,-768785.8125,-5805.015625,15178.24219,-5827.105469,-55098.09766
,,,,,,261.5,-780453.4375,-5763.890625,15457.68652,-5777.992188,-54678.00781
,,,,,,261.75,-790449.0625,-5751.765625,15688.13184,-5756.876953,-54218.41406
,,,,,,262,-798740.6875,-5753.638672,15869.57617,-5744.763672,-53788.32031
,,,,,,262.25,-805104.3125,-5778.513672,16041.02051,-5765.650391,-53403.22656
,,,,,,262.5,-809883.9375,-5866.388672,16220.46484,-5855.535156,-53054.63672
,,,,,,262.75,-813527.5625,-6039.261719,16373.91016,-6022.421875,-52791.04688
,,,,,,263,-815947.1875,-6273.136719,16503.35547,-6252.306641,-52639.45313
,,,,,,263.25,-817054.8125,-6519.011719,16671.79883,-6500.193359,-52563.85938
,,,,,,263.5,-816834.4375,-6734.884766,16884.24219,-6724.080078,-52542.76953
,,,,,,263.75,-815366.0625,-6945.759766,17106.6875,-6944.964844,-52561.67578
,,,,,,264,-812817.6875,-7198.634766,17335.13281,-7197.851563,-52554.08594
,,,,,,264.25,-808933.3125,-7484.507813,17582.57813,-7471.736328,-52477.49219
,,,,,,264.5,-803432.9375,-7770.382813,17842.02148,-7743.623047,-52373.39844
,,,,,,264.75,-796652.5625,-8024.255859,18058.4668,-7992.509766,-52327.80859
,,,,,,265,-788784.1875,-8209.130859,18179.91016,-8165.394531,-52379.21484
,,,,,,265.25,-779555.8125,-8306.005859,18240.35547,-8259.28125,-52484.125
,,,,,,265.5,-768815.4375,-8327.878906,18320.80078,-8307.166016,-52584.53125
,,,,,,265.75,-756691.0625,-8314.753906,18451.24609,-8325.052734,-52654.4375
,,,,,,266,-743414.75,-8322.628906,18617.68945,-8338.939453,-52675.34766
,,,,,,266.25,-729226.375,-8347.501953,18801.13281,-8357.824219,-52623.25391
,,,,,,266.5,-714182,-8363.376953,19009.57813,-8374.710938,-52484.16406
,,,,,,266.75,-698577.625,-8377.251953,19236.02344,-8392.595703,-52262.57031
,,,,,,267,-682965.25,-8383.125,19444.46875,-8395.482422,-51990.97656
,,,,,,267.25,-667184.875,-8356,19636.91211,-8366.369141,-51698.88672
,,,,,,267.5,-650964.5,-8301.875,19881.35547,-8321.253906,-51379.29297
,,,,,,267.75,-634560.125,-8262.748047,20224.80078,-8289.140625,-51019.20313
,,,,,,268,-617907.75,-8250.623047,20644.24609,-8264.027344,-50636.10938
,,,,,,268.25,-600759.375,-8279.498047,21122.69141,-8275.912109,-50234.01563
,,,,,,268.5,-583283,-8393.371094,21654.13477,-8390.798828,-49788.42578
,,,,,,268.75,-565766.625,-8588.246094,22193.58008,-8581.683594,-49293.33203
,,,,,,269,-548530.25,-8780.121094,22689.02344,-8760.570313,-48760.74219
,,,,,,269.25,-531813.875,-8947.994141,23166.46875,-8928.457031,-48205.14844
,,,,,,269.5,-515649.5,-9166.869141,23696.91406,-9153.341797,-47623.05469
,,,,,,269.75,-500781.125,-9499.744141,24317.35742,-9473.228516,-46996.46484
,,,,,,270,-487976.75,-9927.617188,25042.80273,-9879.113281,-46358.875
,,,,,,270.25,-477044.375,-10388.49219,25873.24805,-10345,-45742.28125
,,,,,,270.5,-467936,-10862.36719,26755.69141,-10850.88672,-45144.1875
,,,,,,270.75,-460779.625,-11361.24023,27605.13672,-11377.77148,-44598.09375
,,,,,,271,-455527.25,-11900.11523,28410.58008,-11917.6582,-44125.50391
,,,,,,271.25,-452234.875,-12506.98828,29249.02539,-12497.54297,-43680.41406
,,,,,,271.5,-450702.5,-13181.86328,30158.4707,-13142.42969,-43216.32031
,,,,,,271.75,-450578.125,-13891.73828,31079.91406,-13852.31641,-42725.72656
,,,,,,272,-451901.75,-14632.61133,31961.35938,-14619.20117,-42220.13281
,,,,,,272.25,-455065.4063,-15406.48633,32830.80469,-15416.08789,-41712.54297
,,,,,,272.5,-460485.0313,-16165.36133,33695.25,-16178.97266,-41213.45313
,,,,,,272.75,-468088.6563,-16871.23438,34515.69531,-16873.85938,-40710.85938
,,,,,,273,-477252.2813,-17563.10938,35293.13672,-17560.74609,-40174.26563
,,,,,,273.25,-487767.9063,-18285.98438,36060.58203,-18287.63086,-39608.17188
,,,,,,273.5,-499867.5313,-19018.85742,36817.02734,-19019.51758,-39056.58203
,,,,,,273.75,-513415.1563,-19706.73242,37517.46875,-19698.40234,-38535.99219
,,,,,,274,-528114.8125,-20310.60742,38152.91406,-20290.28906,-38017.89844
,,,,,,274.25,-543734.4375,-20821.48047,38743.35938,-20801.17578,-37466.80469
,,,,,,274.5,-559914.0625,-21272.35547,39285.80469,-21268.06055,-36872.71094
,,,,,,274.75,-576437.6875,-21685.23047,39774.25,-21693.94531,-36259.12109
,,,,,,275,-592977.3125,-22002.10547,40193.69531,-22003.83203,-35708.03125
,,,,,,275.25,-608788.9375,-22151.97656,40478.14063,-22135.71875,-35298.9375
,,,,,,275.5,-623664.5625,-22140.85156,40600.58203,-22105.60547,-34984.34375
,,,,,,275.75,-638092.1875,-22020.72656,40641.02734,-21975.49219,-34644.25
